"party","value","num_ads","total_spend_pct","type","location_type","is_exclusion","custom_audience_type","detailed_type","total_num_ads","total_spend_formatted"
"ΝΔ","All",121,0.97832967575927,"gender",NA,NA,NA,NA,130,"€12,467"
"ΝΔ","Women",9,0.021670324240733,"gender",NA,NA,NA,NA,130,"€12,467"
"ΝΔ","Men",0,0,"gender",NA,NA,NA,NA,130,"€12,467"
"ΝΔ","English (UK)",123,0.94228332082058,"language",NA,NA,NA,NA,130,"€12,467"
"ΝΔ","Greek",127,0.98483550541899,"language",NA,NA,NA,NA,130,"€12,467"
"ΝΔ","English (US)",124,0.96028804999968,"language",NA,NA,NA,NA,130,"€12,467"
"ΝΔ","�No Síros, Kikladhes, Greece",1,0.016191984137679,"location","CITY",FALSE,NA,NA,130,"€12,467"
"ΝΔ","Grevená, Grevena, Greece",1,0.047848448097741,"location","CITY",FALSE,NA,NA,130,"€12,467"
"ΝΔ","Greece",127,0.93394308943089,"location","countries",FALSE,NA,NA,130,"€12,467"
"ΝΔ","Pýrgos, Ilia, Greece",1,0.047848448097741,"location","CITY",FALSE,NA,NA,130,"€12,467"
"ΝΔ","Crete, Greece",1,0.047848448097741,"location","regions",FALSE,NA,NA,130,"€12,467"
"ΝΔ","Attica (region), Greece",1,0.016191984137679,"location","regions",FALSE,NA,NA,130,"€12,467"
"ΝΔ","Kastoriá, Greece",1,0.047848448097741,"location","CITY",FALSE,NA,NA,130,"€12,467"
"ΝΔ","Trikala, Greece",1,0.047848448097741,"location","CITY",FALSE,NA,NA,130,"€12,467"
"ΝΔ","Patras, Greece",1,0.047848448097741,"location","CITY",FALSE,NA,NA,130,"€12,467"
"ΝΔ","Lamía, Greece",1,0.047848448097741,"location","CITY",FALSE,NA,NA,130,"€12,467"
"ΝΔ","Piraeus, Greece",1,0.047848448097741,"location","CITY",FALSE,NA,NA,130,"€12,467"
"ΝΔ","Thessaloníki, Greece",1,0.047848448097741,"location","CITY",FALSE,NA,NA,130,"€12,467"
"ΝΔ","Athens, Greece",1,0.047848448097741,"location","CITY",FALSE,NA,NA,130,"€12,467"
"ΝΔ","Kozáni, Greece",1,0.047848448097741,"location","CITY",FALSE,NA,NA,130,"€12,467"
"ΝΔ","Syros, Kikladhes, Greece",1,0.0020164783336863,"location","CITY",FALSE,NA,NA,130,"€12,467"
"ΝΔ","Mándra, Greece",1,0.0020164783336863,"location","CITY",FALSE,NA,NA,130,"€12,467"
"ΝΔ","13",0,0,"age",NA,NA,NA,NA,130,"€12,467"
"ΝΔ","14",0,0,"age",NA,NA,NA,NA,130,"€12,467"
"ΝΔ","15",0,0,"age",NA,NA,NA,NA,130,"€12,467"
"ΝΔ","16",0,0,"age",NA,NA,NA,NA,130,"€12,467"
"ΝΔ","17",0,0,"age",NA,NA,NA,NA,130,"€12,467"
"ΝΔ","18",93,0.71219063019359,"age",NA,NA,NA,NA,130,"€12,467"
"ΝΔ","19",93,0.71219063019359,"age",NA,NA,NA,NA,130,"€12,467"
"ΝΔ","20",94,0.73224311958984,"age",NA,NA,NA,NA,130,"€12,467"
"ΝΔ","21",94,0.73224311958984,"age",NA,NA,NA,NA,130,"€12,467"
"ΝΔ","22",94,0.73224311958984,"age",NA,NA,NA,NA,130,"€12,467"
"ΝΔ","23",94,0.73224311958984,"age",NA,NA,NA,NA,130,"€12,467"
"ΝΔ","24",94,0.73224311958984,"age",NA,NA,NA,NA,130,"€12,467"
"ΝΔ","25",115,0.88648446172702,"age",NA,NA,NA,NA,130,"€12,467"
"ΝΔ","26",115,0.88648446172702,"age",NA,NA,NA,NA,130,"€12,467"
"ΝΔ","27",115,0.88648446172702,"age",NA,NA,NA,NA,130,"€12,467"
"ΝΔ","28",115,0.88648446172702,"age",NA,NA,NA,NA,130,"€12,467"
"ΝΔ","29",115,0.88648446172702,"age",NA,NA,NA,NA,130,"€12,467"
"ΝΔ","30",116,0.88730581169269,"age",NA,NA,NA,NA,130,"€12,467"
